month,doctor_id,doctor_name,specialty,state,region,molecule,brand,therapy_area,prescriptions,unique_patients,total_cost
2024-09-01,DR0029,Dr. Pamela Rodriguez,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,7,5187.84
2024-10-01,DR0029,Dr. Pamela Rodriguez,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,19,16,11437.2
2024-11-01,DR0029,Dr. Pamela Rodriguez,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,13,10,7883.02
2024-12-01,DR0029,Dr. Pamela Rodriguez,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,27,20,16104.31
2022-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,12,6934.95
2022-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,10,8450.28
2022-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,11,8057.91
2022-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,11,7104.67
2022-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,11,9248.88
2022-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,10,7001.13
2022-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,12,10,5757.67
2022-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,12,8,5307.32
2022-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,16,10,7723.04
2022-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,9,6,4647.9
2022-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,11,8,5459.87
2022-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,14,11,6486.45
2023-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,19,15,9319.41
2023-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,16,11,7353.85
2023-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,10,7063.88
2023-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,13,9,6320.2
2023-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,27,17,13841.75
2023-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,10,8178.19
2023-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,14,8350.37
2023-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,14,10,7108.21
2023-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,10,6,4687.42
2023-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,11,8,5018.03
2023-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,23,17,10163.82
2023-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,11,7474.5
2024-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,14,9,6781.86
2024-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,10,8074.09
2024-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,12,7,5744.72
2024-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,11,6984.58
2024-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,14,8164.66
2024-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,10,6963.95
2024-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,8,5,3569.99
2024-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,11,8,5613.16
2024-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,12,7769.97
2024-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,20,16,8841.76
2024-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,15,10,7401.42
2024-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,21,16,9630.29
2022-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,18,11,8398.47
2022-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,5,2907.52
2022-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,7,5,3155.44
2022-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,6,4031.59
2022-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,7,4217.63
2022-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,4,2752.64
2022-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,5,4038.2
2022-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,7,4272.31
2022-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,11,7,5218.24
2022-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,5,3473.15
2022-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,10,8,4590.88
2022-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,9,6531.15
2023-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,7,4,3029.36
2023-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,5,2690.83
2023-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,12,7,5651.68
2023-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,12,8387.58
2023-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,4,2720.69
2023-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,11,7708.26
2023-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,10,8,4917.88
2023-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,9,6742.4
2023-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,5,4530.06
2023-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,10,6208.11
2023-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,4,3036.3
2023-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,11,6914.63
2024-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,6,3738.62
2024-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,7,5,3260.95
2024-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,12,8,6080.66
2024-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,11,7,5322.55
2024-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,10,8,4803.17
2024-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,6,3485.46
2024-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,12,8,5404.4
2024-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,8,6306.56
2024-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,7,6,3324.55
2024-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,4,3910.25
2024-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,7,4362.88
2024-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,12,6416.24
2022-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,1,1,644.54
2022-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,4,3,2610.43
2022-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,5,5758.44
2022-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,5,4,2852.45
2022-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,4,3899.12
2022-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,8,6,5037.82
2022-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,6,6363.82
2022-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,8,5,4843.34
2022-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,7,6,4537.32
2022-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,7,4,4025.46
2022-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,13,7,8413.73
2022-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,4,3696.72
2023-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,4,3634.37
2023-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,8,6190.63
2023-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,5,3,2931.5
2023-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,13,10,8423.56
2023-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,7,4,4529.81
2023-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,14,10,9103.35
2023-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,7,5853.53
2023-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,4,3,2529.15
2023-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,14,9,8012.46
2023-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,7,4,4089.02
2023-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,14,10,8014.9
2023-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,8,7,4999.8
2024-01-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,7,6,4207.97
2024-02-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,8,5824.72
2024-03-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,6,5946.21
2024-04-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,8,6,4912.5
2024-05-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,7,5872.97
2024-06-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,5,3400.45
2024-07-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,4,2,2304.78
2024-08-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,18,14,11533.36
2024-09-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,6,5226.99
2024-10-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,6,5764.34
2024-11-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,11,8,6804.79
2024-12-01,DR0030,Dr. Helen Howard,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,12,9,7765.31
2022-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,13,8,6605.64
2022-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,12,7,5310.12
2022-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,22,18,10332.44
2022-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,22,14,11223.42
2022-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,11,8075.58
2022-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,9,8,4549.09
2022-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,24,18,12254.68
2022-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,12,8774.94
2022-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,10,8718.61
2022-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,19,16,9744.54
2022-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,21,13,10669.08
2022-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,10,6,4966.14
2023-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,14,9309.99
2023-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,13,8779.83
2023-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,13,8868.48
2023-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,16,11,7583.08
2023-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,14,8,6209.73
2023-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,20,15,9744.94
2023-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,20,12,9854.03
2023-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,7,5,3180.96
2023-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,19,12,9673.57
2023-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,23,14,10993.68
2023-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,22,14,11314.81
2023-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,26,21,12068.69
2024-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,11,8142.25
2024-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,22,14,9753.83
2024-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,21,16,10248.16
2024-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,30,19,13431.46
2024-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,31,21,16036.22
2024-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,20,12,9507.67
2024-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,16,9,8049.73
2024-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,11,8672.47
2024-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,17,10,8788.8
2024-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,20,12,9521.08
2024-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,21,15,9838.97
2024-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Apixaban,Eliquis,Cardiovascular,18,13,8595.98
2022-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,10,6243.9
2022-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,11,6,4933.09
2022-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,7,6056.1
2022-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,6,3958.25
2022-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,18,13,8004.2
2022-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,8,5,3486.4
2022-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,5,2978.55
2022-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,6,4,2887.72
2022-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,11,8,5320.09
2022-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,7,5941.71
2022-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,9,6860.56
2022-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,19,15,8325.14
2023-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,7,4548.47
2023-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,8,6514.73
2023-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,14,7690.32
2023-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,11,7345.93
2023-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,8,7036.99
2023-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,8,6769.48
2023-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,9,6408.7
2023-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,7,6298.43
2023-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,14,8612.48
2023-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,14,10,6328.49
2023-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,7,4,3512.29
2023-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,17,14,8081.22
2024-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,18,14,8847.57
2024-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,15,11,7591.73
2024-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,16,13,8078.25
2024-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,21,12,10052.33
2024-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,11,9,5532.69
2024-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,13,9,6265.04
2024-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,7,4296.63
2024-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,18,11,7868.46
2024-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,16,11,7081.18
2024-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,10,8,5072.21
2024-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,16,11,6990.17
2024-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Rivaroxaban,Xarelto,Cardiovascular,9,7,4074.43
2022-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,8,7,4594.35
2022-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,11,6,6826.53
2022-03-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,4,3808.34
2022-04-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,5,3,2939.47
2022-05-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,12,10,7142.26
2022-06-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,12,9,7691.4
2022-07-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,15,12,8689.02
2022-08-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,12,8,7663.12
2022-09-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,6,5589.37
2022-10-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,6,5544.21
2022-11-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,6,5,3635.09
2022-12-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,18,13,10246.03
2023-01-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,10,7,5696.9
2023-02-01,DR0031,Dr. Benjamin Ramos,Cardiology,New York,Northeast,Sacubitril-Valsartan,Entresto,Cardiovascular,9,8,5612.76
